Game Date,Away Team,Home Team,Away Record,Home Record,Away Score,Home Score,Winning Pitcher,Winning IP,Winning H,Winning ER,Winning K,Winning BB,Losing Pitcher,Losing IP,Losing H,Losing ER,Losing K,Losing BB
2025-03-28,Colorado Rockies,Tampa Bay Rays,0-1,1-0,2,3,P. Fairbanks,1.0,0,0,2,2,V. Vodnik,1.0,1,1,1,0
2025-03-28,Baltimore Orioles,Toronto Blue Jays,1-1,1-1,2,8,K. Gausman,6.0,3,2,4,1,C. Morton,3.1,7,4,3,1
2025-03-28,Pittsburgh Pirates,Miami Marlins,1-1,1-1,4,3,M. Keller,6.0,5,1,4,1,C. Gillispie,5.0,4,3,4,4
2025-03-28,Boston Red Sox,Texas Rangers,1-1,1-1,1,4,J. Leiter,5.0,5,1,4,1,T. Houck,5.2,7,4,2,3
2025-03-28,New York Mets,Houston Astros,1-1,1-1,3,1,T. Megill,5.0,3,1,6,1,H. Brown,6.0,4,2,7,3
2025-03-28,Atlanta Braves,San Diego Padres,0-2,2-0,3,4,J. Adam,1.0,0,0,3,1,D. Lee,1.0,1,1,0,0
2025-03-28,Chicago Cubs,Arizona Diamondbacks,1-3,1-1,1,8,M. Kelly,5.1,3,1,1,4,J. Taillon,4.1,9,6,1,0
2025-03-28,Athletics,Seattle Mariners,1-1,1-1,7,0,J. Springs,6.0,3,0,9,1,L. Castillo,5.0,3,2,4,2
2025-03-28,Detroit Tigers,Los Angeles Dodgers,0-2,4-0,5,8,L. Garcia,1.0,1,1,0,1,B. Brieske,0.1,4,4,0,0
2025-03-29,Milwaukee Brewers,New York Yankees,0-2,2-0,9,20,Y. Gomez,1.1,1,0,1,0,N. Cortes,2.0,6,8,2,5
2025-03-29,Los Angeles Angels,Chicago White Sox,1-1,1-1,1,0,J. Soriano,7.0,2,0,5,2,M. Clevinger,1.0,1,1,0,1
2025-03-29,Minnesota Twins,St. Louis Cardinals,0-2,2-0,1,5,E. Fedde,6.0,2,1,2,0,J. Alcala,0.0,2,3,0,1
2025-03-29,Baltimore Orioles,Toronto Blue Jays,2-1,1-2,9,5,D. Kremer,5.1,5,5,6,2,R. Lovelady,1.0,2,4,2,1
2025-03-29,Philadelphia Phillies,Washington Nationals,2-0,0-2,11,6,J. Luzardo,5.0,5,2,11,2,C. Poche,0.1,1,3,1,2
2025-03-29,Colorado Rockies,Tampa Bay Rays,1-1,1-1,2,1,L. Peralta,0.2,0,0,1,1,Z. Littell,6.0,4,1,7,0
2025-03-29,Pittsburgh Pirates,Miami Marlins,1-2,2-1,4,5,G. Soriano,1.0,2,0,1,0,J. Wentz,2.0,2,0,1,2
2025-03-29,San Francisco Giants,Cincinnati Reds,1-1,1-1,2,3,N. Lodolo,6.0,5,2,1,0,S. Bivens,1.0,2,1,1,0
2025-03-29,Cleveland Guardians,Kansas City Royals,1-1,1-1,3,4,D. Lynch IV,2.0,0,0,0,0,P. Sewald,0.2,2,2,1,0
2025-03-29,Boston Red Sox,Texas Rangers,1-2,2-1,3,4,H. Milner,1.1,1,0,1,1,W. Buehler,4.1,7,4,3,0
2025-03-29,New York Mets,Houston Astros,1-2,2-1,1,2,S. Arrighetti,6.0,1,1,5,2,G. Canning,5.2,4,2,4,2
2025-03-29,Atlanta Braves,San Diego Padres,0-3,3-0,0,1,W. Peralta,1.1,0,0,1,0,A. Bummer,0.2,1,1,2,1
2025-03-29,Chicago Cubs,Arizona Diamondbacks,2-3,1-2,4,3,S. Imanaga,7.0,3,1,4,2,B. Pfaadt,6.0,6,3,5,1
2025-03-29,Detroit Tigers,Los Angeles Dodgers,0-3,5-0,3,7,A. Banda,1.0,0,0,2,0,R. Olson,4.2,4,4,5,2
2025-03-29,Athletics,Seattle Mariners,2-1,1-2,4,2,O. Bido,5.0,3,1,4,4,B. Miller,5.2,6,3,4,2
2025-03-30,Milwaukee Brewers,New York Yankees,0-3,3-0,3,12,T. Hill,1.1,0,0,3,0,A. Civale,3.0,4,5,2,1
2025-03-30,Philadelphia Phillies,Washington Nationals,2-1,1-2,1,5,M. Parker,6.1,7,0,5,2,A. Nola,5.1,6,5,8,0
2025-03-30,Baltimore Orioles,Toronto Blue Jays,2-2,2-2,1,3,C. Bassitt,6.0,8,1,7,2,T. Sugano,4.0,4,2,1,2
2025-03-30,Colorado Rockies,Tampa Bay Rays,1-2,2-1,4,6,T. Bradley,6.0,5,2,7,0,L. Peralta,0.1,1,2,0,0
2025-03-30,Pittsburgh Pirates,Miami Marlins,1-3,3-1,2,3,A. Bender,1.0,0,0,1,1,D. Bednar,0.0,1,0,0,0
2025-03-30,San Francisco Giants,Cincinnati Reds,2-1,1-2,6,3,R. Ray,5.1,3,3,4,1,N. Martinez,6.0,4,4,5,1
2025-03-30,Los Angeles Angels,Chicago White Sox,2-1,1-2,3,2,B. Joyce,0.2,0,0,0,0,C. Booser,1.0,2,1,2,0
2025-03-30,Cleveland Guardians,Kansas City Royals,2-1,1-2,6,2,T. Bibee,5.2,2,0,2,2,M. Wacha,4.0,4,1,2,4
2025-03-30,Minnesota Twins,St. Louis Cardinals,0-3,3-0,2,9,A. Pallante,5.0,4,2,3,2,B. Ober,2.2,8,8,3,3
2025-03-30,Boston Red Sox,Texas Rangers,1-3,3-1,2,3,S. Armstrong,1.0,1,1,1,1,R. Fitts,6.0,6,3,4,0
2025-03-30,Chicago Cubs,Arizona Diamondbacks,2-4,2-2,6,10,J. Martinez,0.2,2,0,2,0,E. Morgan,0.2,6,6,0,1
2025-03-30,Athletics,Seattle Mariners,2-2,2-2,1,2,B. Woo,6.0,3,1,5,2,J. Sears,6.2,5,2,7,0
2025-03-30,Atlanta Braves,San Diego Padres,0-4,4-0,0,5,N. Pivetta,7.0,1,0,4,0,A. Smith-Shawver,4.0,6,2,4,3
2025-03-31,Kansas City Royals,Milwaukee Brewers,2-2,0-4,11,1,K. Bubic,6.0,3,0,8,2,E. Rodriguez,4.0,6,4,3,1
2025-03-31,Minnesota Twins,Chicago White Sox,0-4,2-2,0,9,M. Perez,6.0,0,0,9,3,C. Paddack,3.1,6,9,2,4
2025-03-31,Boston Red Sox,Baltimore Orioles,1-4,3-2,5,8,S. Dominguez,1.0,0,0,1,0,S. Newcomb,4.0,8,4,4,2
2025-03-31,Colorado Rockies,Philadelphia Phillies,1-3,3-1,1,6,J. Ross,1.0,1,0,1,0,S. Alexander,0.2,2,2,0,1
2025-03-31,New York Mets,Miami Marlins,2-2,3-2,10,4,D. Peterson,6.0,5,2,9,3,C. Quantrill,4.0,8,6,2,1
2025-03-31,Texas Rangers,Cincinnati Reds,3-2,2-2,3,14,B. Singer,7.0,1,0,8,2,K. Rocker,3.0,7,6,3,2
2025-03-31,Pittsburgh Pirates,Tampa Bay Rays,1-4,3-1,1,6,D. Rasmussen,5.0,2,0,4,0,C. Mlodzinski,3.2,7,4,4,2
2025-03-31,Washington Nationals,Toronto Blue Jays,1-3,3-2,2,5,B. Francis,6.0,2,2,4,3,M. Soroka,5.0,5,4,3,1
2025-03-31,Los Angeles Angels,St. Louis Cardinals,3-1,3-1,5,4,B. Burke,1.0,1,0,1,1,J. Romero,1.0,0,1,0,2
2025-03-31,San Francisco Giants,Houston Astros,3-1,2-2,7,2,J. Hicks,6.0,1,0,6,2,R. Blanco,5.0,3,3,6,3
2025-03-31,Cleveland Guardians,San Diego Padres,2-2,5-0,2,7,K. Hart,5.0,5,2,4,1,L. Ortiz,4.2,9,7,2,4
2025-03-31,Detroit Tigers,Seattle Mariners,1-3,2-3,9,6,T. Holton,1.0,0,0,1,2,E. Hancock,0.2,7,6,0,1
2025-03-31,Chicago Cubs,Athletics,3-4,2-3,18,3,B. Brown,5.0,6,3,5,2,J. Estes,4.0,9,6,2,4
2025-03-31,Atlanta Braves,Los Angeles Dodgers,0-5,6-0,1,6,T. Glasnow,5.0,2,0,8,3,G. Holmes,4.0,4,4,3,4
2025-04-01,New York Mets,Miami Marlins,2-3,4-2,2,4,S. Alcantara,5.0,3,2,4,0,K. Senga,5.0,3,2,8,1
2025-04-01,Texas Rangers,Cincinnati Reds,4-2,2-3,1,0,N. Eovaldi,9.0,4,0,8,0,C. Spiers,6.0,3,1,5,2
2025-04-01,Arizona Diamondbacks,New York Yankees,3-2,3-1,7,5,S. Miller,1.0,0,0,0,0,M. Leiter Jr.,0.1,1,3,1,2
2025-04-01,Pittsburgh Pirates,Tampa Bay Rays,1-5,4-1,0,7,S. Baz,6.0,7,0,10,0,T. Harrington,4.0,7,6,2,4
2025-04-01,Washington Nationals,Toronto Blue Jays,1-4,4-2,3,5,C. Green,0.1,0,0,1,0,J. Ferrer,1.2,2,0,2,1
2025-04-01,Kansas City Royals,Milwaukee Brewers,2-3,1-4,0,5,A. Uribe,1.1,0,0,1,0,M. Lorenzen,5.1,5,3,7,3
2025-04-01,Minnesota Twins,Chicago White Sox,1-4,2-3,8,3,L. Varland,1.0,1,1,2,0,P. Murfee,0.0,4,3,0,0
2025-04-01,Los Angeles Angels,St. Louis Cardinals,4-1,3-2,9,7,R. Johnson,1.0,2,0,0,1,C. Roycroft,1.0,2,2,0,1
2025-04-01,San Francisco Giants,Houston Astros,4-1,2-3,3,1,L. Webb,7.0,5,1,6,0,H. Wesneski,5.0,2,3,6,3
2025-04-01,Cleveland Guardians,San Diego Padres,2-3,6-0,0,7,M. King,5.0,2,0,11,1,L. Allen,5.1,7,4,1,5
2025-04-01,Detroit Tigers,Seattle Mariners,2-3,2-4,4,1,C. Mize,5.2,1,0,6,3,L. Gilbert,5.0,5,3,10,1
2025-04-01,Chicago Cubs,Athletics,4-4,2-4,7,4,J. Steele,6.2,7,4,6,1,L. Severino,6.0,6,5,6,3
2025-04-01,Atlanta Braves,Los Angeles Dodgers,0-6,7-0,1,3,A. Banda,1.0,1,0,1,1,C. Sale,5.0,4,3,5,0
2025-04-02,Texas Rangers,Cincinnati Reds,5-2,2-4,1,0,J. Leiter,5.0,1,0,6,0,H. Greene,7.0,3,1,8,1
2025-04-02,Pittsburgh Pirates,Tampa Bay Rays,2-5,4-2,4,2,P. Skenes,7.0,3,0,6,0,R. Pepiot,5.0,5,2,3,3
2025-04-02,Kansas City Royals,Milwaukee Brewers,2-4,2-4,2,3,J. Koenig,1.0,0,0,1,1,S. Long,0.1,1,0,0,1
2025-04-02,Los Angeles Angels,St. Louis Cardinals,4-2,4-2,5,12,J. Romero,1.1,0,0,1,0,I. Anderson,1.0,6,4,1,1
2025-04-02,Minnesota Twins,Chicago White Sox,2-4,2-4,6,1,P. Lopez,7.0,4,1,5,1,S. Burke,4.1,7,6,1,0
2025-04-02,Washington Nationals,Toronto Blue Jays,1-5,5-2,2,4,E. Lucas,5.0,1,0,3,2,M. Gore,5.0,9,3,5,2
2025-04-02,Chicago Cubs,Athletics,5-4,2-5,10,2,J. Taillon,6.0,4,2,7,3,J. Springs,3.0,5,4,3,4
2025-04-02,San Francisco Giants,Houston Astros,5-1,2-4,6,3,R. Rodriguez,1.0,1,0,2,0,F. Valdez,5.0,4,5,9,4
2025-04-02,Cleveland Guardians,San Diego Padres,2-4,7-0,2,5,D. Cease,6.1,4,1,7,1,B. Lively,4.1,7,4,4,2
2025-04-02,Detroit Tigers,Seattle Mariners,2-4,3-4,2,3,L. Castillo,7.0,5,2,5,2,T. Skubal,5.2,6,3,8,3
2025-04-02,New York Mets,Miami Marlins,3-3,4-3,6,5,J. Butto,2.0,0,0,0,0,X. Curry,1.0,1,0,0,2
2025-04-02,Boston Red Sox,Baltimore Orioles,2-4,3-3,3,0,G. Crochet,8.0,4,0,8,1,Z. Eflin,6.0,8,3,5,0
2025-04-02,Colorado Rockies,Philadelphia Phillies,1-4,4-1,1,5,Z. Wheeler,7.0,3,1,10,0,K. Freeland,6.2,9,3,3,0
2025-04-02,Arizona Diamondbacks,New York Yankees,4-2,3-2,4,3,Z. Gallen,6.2,3,0,13,0,C. Rodon,6.0,3,4,5,4
2025-04-02,Atlanta Braves,Los Angeles Dodgers,0-7,8-0,5,6,J. Dreyer,2.0,0,0,1,0,R. Iglesias,1.0,2,1,2,0
2025-04-03,Boston Red Sox,Baltimore Orioles,3-4,3-4,8,4,Z. Kelly,1.0,0,0,0,0,C. Morton,5.0,6,5,10,2
2025-04-03,Colorado Rockies,Philadelphia Phillies,1-5,5-1,1,3,T. Walker,6.0,3,0,4,1,A. Senzatela,5.1,10,0,3,0
2025-04-03,Houston Astros,Minnesota Twins,3-4,2-5,5,2,H. Brown,6.0,5,2,8,0,J. Ryan,5.0,5,4,6,0
2025-04-03,Arizona Diamondbacks,New York Yankees,4-3,4-2,7,9,C. Carrasco,5.1,5,3,5,2,M. Kelly,3.2,9,9,2,3
2025-04-03,Cincinnati Reds,Milwaukee Brewers,2-5,3-4,0,1,N. Cortes,6.0,1,0,6,2,N. Lodolo,6.2,4,0,4,0
2025-04-04,Chicago White Sox,Detroit Tigers,2-5,3-4,4,7,J. Flaherty,5.2,3,1,7,2,J. Cannon,3.2,3,3,3,3
2025-04-04,St. Louis Cardinals,Boston Red Sox,4-3,4-4,9,13,W. Buehler,5.0,7,5,4,1,E. Fedde,3.0,5,6,1,4
2025-04-04,San Diego Padres,Chicago Cubs,7-1,6-4,1,3,S. Imanaga,7.1,4,1,4,0,R. Vasquez,4.2,2,2,2,5
2025-04-04,Toronto Blue Jays,New York Mets,5-3,4-3,0,5,T. Megill,5.1,2,0,4,3,K. Gausman,5.1,2,3,0,2
2025-04-04,Athletics,Colorado Rockies,3-5,1-6,6,3,N. Murdock,2.0,0,0,3,2,A. Chivilli,0.2,2,2,0,1
2025-04-04,New York Yankees,Pittsburgh Pirates,5-2,2-6,9,4,M. Fried,5.2,6,1,6,1,M. Keller,3.2,8,7,4,4
2025-04-04,Seattle Mariners,San Francisco Giants,3-5,6-1,9,10,S. Bivens,2.0,1,0,1,2,C. Vargas,0.2,1,1,1,1
2025-04-04,Arizona Diamondbacks,Washington Nationals,5-3,1-6,6,4,B. Pfaadt,6.0,6,4,4,0,J. Ferrer,1.0,3,2,1,0
2025-04-04,Los Angeles Dodgers,Philadelphia Phillies,8-1,6-1,2,3,J. Luzardo,7.0,2,0,8,2,Y. Yamamoto,6.0,3,0,5,3
2025-04-04,Miami Marlins,Atlanta Braves,4-4,1-7,0,10,S. Schwellenbach,8.0,2,0,10,0,M. Meyer,6.0,8,3,8,2
2025-04-04,Baltimore Orioles,Kansas City Royals,3-5,3-4,2,8,S. Lugo,6.0,5,1,2,1,D. Kremer,4.1,8,2,1,0
2025-04-04,Tampa Bay Rays,Texas Rangers,4-3,6-2,2,5,T. Mahle,5.0,1,0,5,2,Z. Littell,7.0,6,5,3,2
2025-04-04,Cincinnati Reds,Milwaukee Brewers,2-6,4-4,2,3,T. Alexander,5.2,0,0,6,3,N. Martinez,4.2,5,3,2,2
2025-04-04,Cleveland Guardians,Los Angeles Angels,3-4,4-3,8,6,T. Herrin,1.0,1,0,2,1,J. Soriano,5.1,5,5,9,3
2025-04-05,Chicago White Sox,Detroit Tigers,2-6,4-4,2,7,R. Olson,6.0,7,2,5,3,D. Martin,5.0,9,7,2,2
2025-04-05,Houston Astros,Minnesota Twins,3-5,3-5,1,6,C. Sands,1.0,0,0,2,0,S. Arrighetti,3.2,3,5,3,3
2025-04-05,San Diego Padres,Chicago Cubs,7-2,7-4,1,7,M. Boyd,6.0,5,0,5,1,N. Pivetta,3.0,6,3,4,3
2025-04-05,Arizona Diamondbacks,Washington Nationals,5-4,2-6,3,4,M. Parker,6.0,2,1,2,4,E. Rodriguez,5.0,5,4,12,1
2025-04-05,Los Angeles Dodgers,Philadelphia Phillies,9-1,6-2,3,1,A. Banda,1.0,0,0,0,0,A. Nola,6.0,7,3,2,1
2025-04-05,New York Yankees,Pittsburgh Pirates,6-2,2-7,10,4,M. Leiter Jr.,1.0,0,0,0,0,B. Falter,4.0,7,7,5,1
2025-04-05,Baltimore Orioles,Kansas City Royals,4-5,3-5,8,1,T. Sugano,5.1,5,1,4,1,M. Wacha,5.2,6,4,5,1
2025-04-05,Tampa Bay Rays,Texas Rangers,4-4,7-2,4,6,R. Garcia,0.1,0,0,0,0,M. Montgomery,1.0,2,2,3,0
2025-04-05,Toronto Blue Jays,New York Mets,5-4,5-3,2,3,E. Diaz,1.0,2,0,3,0,N. Sandlin,0.2,1,1,1,1
2025-04-05,Cincinnati Reds,Milwaukee Brewers,3-6,4-5,11,7,B. Singer,5.0,9,3,7,1,E. Rodriguez,5.0,8,7,2,1
2025-04-05,Miami Marlins,Atlanta Braves,5-4,1-8,4,0,C. Quantrill,5.0,4,0,4,0,A. Smith-Shawver,4.2,7,3,6,3
2025-04-05,Athletics,Colorado Rockies,4-5,1-7,7,4,J. Sears,6.1,6,3,2,2,G. Marquez,5.0,5,3,3,6
2025-04-05,Seattle Mariners,San Francisco Giants,3-6,7-1,1,4,R. Ray,6.0,4,1,2,5,B. Miller,5.1,7,4,4,3
2025-04-05,Cleveland Guardians,Los Angeles Angels,3-5,5-3,4,10,J. Kochanowicz,5.0,4,2,4,3,T. Bibee,4.0,9,7,4,1
2025-04-06,Arizona Diamondbacks,Washington Nationals,5-5,3-6,4,5,T. Williams,5.0,5,3,6,2,C. Burnes,5.0,7,4,3,4
2025-04-06,Los Angeles Dodgers,Philadelphia Phillies,9-2,7-2,7,8,O. Kerkering,1.0,1,0,0,0,B. Treinen,1.0,2,2,0,1
2025-04-06,New York Yankees,Pittsburgh Pirates,6-3,3-7,4,5,J. Wentz,1.0,0,0,2,0,D. Williams,0.1,1,0,0,0
2025-04-06,St. Louis Cardinals,Boston Red Sox,4-4,5-4,4,5,A. Chapman,1.0,0,0,2,1,R. Fernandez,0.1,1,0,0,1
2025-04-06,Chicago White Sox,Detroit Tigers,2-7,5-4,3,4,J. Brebbia,1.0,0,0,0,0,F. Ellard,0.2,1,3,0,2
2025-04-06,Toronto Blue Jays,New York Mets,5-5,6-3,1,2,M. Kranick,1.1,0,0,1,0,B. Francis,5.1,6,2,6,2
2025-04-06,Baltimore Orioles,Kansas City Royals,4-6,4-5,1,4,K. Bubic,6.2,4,0,8,1,C. Povich,6.0,12,1,4,0
2025-04-06,Cincinnati Reds,Milwaukee Brewers,3-7,5-5,2,8,C. Patrick,5.1,2,1,4,3,C. Spiers,3.1,5,4,3,1
2025-04-06,Houston Astros,Minnesota Twins,4-5,3-6,9,7,J. Hader,2.0,0,0,3,0,L. Varland,1.0,1,1,1,1
2025-04-06,San Diego Padres,Chicago Cubs,8-2,7-5,8,7,J. Adam,1.0,1,0,1,1,R. Pressly,1.0,1,0,0,1
2025-04-06,Tampa Bay Rays,Texas Rangers,4-5,8-2,3,4,J. Webb,1.0,0,0,2,1,E. Uceta,0.2,2,1,0,0
2025-04-06,Athletics,Colorado Rockies,4-6,2-7,5,12,C. Dollander,5.0,7,4,6,1,J. Estes,3.0,6,6,3,2
2025-04-06,Seattle Mariners,San Francisco Giants,3-7,8-1,4,5,C. Doval,1.0,2,1,0,2,G. Santos,0.2,1,1,0,1
2025-04-06,Cleveland Guardians,Los Angeles Angels,3-6,6-3,2,6,R. Zeferjahn,1.0,1,0,3,0,L. Ortiz,6.0,7,3,3,0
2025-04-06,St. Louis Cardinals,Boston Red Sox,4-5,6-4,7,18,H. Dobbins,5.0,8,2,5,2,M. Mikolas,2.2,11,8,1,1
2025-04-07,New York Yankees,Detroit Tigers,6-4,6-4,2,6,C. Mize,6.0,4,1,6,3,C. Rodon,6.0,4,5,8,3
2025-04-07,St. Louis Cardinals,Pittsburgh Pirates,4-6,4-7,4,8,C. Mlodzinski,5.0,5,1,6,2,M. Liberatore,6.1,8,5,7,0
2025-04-07,Los Angeles Dodgers,Washington Nationals,9-3,4-6,4,6,M. Gore,6.0,5,2,7,1,D. May,6.0,3,1,1,3
2025-04-07,Toronto Blue Jays,Boston Red Sox,6-5,6-5,6,2,J. Berrios,7.0,4,1,2,3,R. Fitts,6.0,6,3,4,4
2025-04-07,Miami Marlins,New York Mets,5-5,7-3,0,2,K. Senga,5.0,5,0,4,2,V. Bellozo,3.2,5,1,2,2
2025-04-07,Minnesota Twins,Kansas City Royals,3-7,5-5,2,4,M. Lorenzen,6.0,5,1,3,0,S. Woods Richardson,5.2,8,4,6,4
2025-04-07,Texas Rangers,Chicago Cubs,8-3,8-5,0,7,J. Steele,7.0,3,0,8,2,N. Eovaldi,4.2,4,3,4,2
2025-04-07,Baltimore Orioles,Arizona Diamondbacks,5-6,5-6,5,1,Z. Eflin,6.0,4,1,1,0,Z. Gallen,4.2,7,5,2,4
2025-04-07,Houston Astros,Seattle Mariners,4-6,4-7,3,4,G. Santos,1.0,1,0,0,2,T. Scott,0.1,0,2,0,2
2025-04-07,Cincinnati Reds,San Francisco Giants,4-7,8-2,2,0,H. Greene,8.2,4,0,7,1,C. Doval,0.1,0,2,0,1
2025-04-07,San Diego Padres,Athletics,9-2,4-7,5,4,M. King,5.2,8,3,2,2,L. Severino,7.0,8,5,3,0
2025-04-08,New York Yankees,Detroit Tigers,6-5,7-4,0,5,T. Skubal,6.0,4,0,6,0,C. Carrasco,4.1,6,4,3,1
2025-04-08,Chicago White Sox,Cleveland Guardians,2-8,4-6,0,1,E. Clase,1.0,0,0,2,0,M. Clevinger,0.1,1,1,0,3
2025-04-08,Miami Marlins,New York Mets,5-6,8-3,5,10,C. Holmes,5.1,5,4,10,3,C. Faucher,0.2,2,1,0,1
2025-04-08,St. Louis Cardinals,Pittsburgh Pirates,5-6,4-8,5,3,S. Gray,5.0,3,1,4,0,P. Skenes,6.0,6,5,7,1
2025-04-08,Los Angeles Dodgers,Washington Nationals,9-4,5-6,2,8,C. Poche,1.0,0,0,3,0,J. Wrobleski,5.0,8,8,4,3
2025-04-08,Toronto Blue Jays,Boston Red Sox,7-5,6-6,6,1,E. Lucas,5.1,3,0,8,1,G. Crochet,5.2,5,1,5,4
2025-04-08,Los Angeles Angels,Tampa Bay Rays,7-3,4-6,4,3,B. Burke,1.0,1,0,2,0,P. Fairbanks,1.0,2,1,1,0
2025-04-08,Philadelphia Phillies,Atlanta Braves,7-3,2-8,5,7,D. Hernandez,1.1,0,0,2,0,O. Kerkering,1.0,1,1,0,2
2025-04-08,Minnesota Twins,Kansas City Royals,3-8,6-5,1,2,J. Schreiber,1.2,2,0,1,0,G. Jax,1.0,0,0,0,0
2025-04-08,Texas Rangers,Chicago Cubs,8-4,9-5,6,10,P. Hodge,1.1,2,1,3,0,C. Martin,0.2,1,0,2,1
2025-04-08,Milwaukee Brewers,Colorado Rockies,6-5,2-8,7,1,F. Peralta,5.0,3,1,6,3,K. Freeland,6.1,8,5,5,0
2025-04-08,Baltimore Orioles,Arizona Diamondbacks,5-7,6-6,3,4,M. Kelly,6.0,3,2,4,2,C. Morton,5.0,4,4,4,5
2025-04-08,Houston Astros,Seattle Mariners,5-6,4-8,2,1,R. Gusto,1.0,0,0,0,1,J. Hahn,2.0,1,0,2,3
2025-04-08,Cincinnati Reds,San Francisco Giants,5-7,8-3,1,0,N. Lodolo,6.0,3,0,3,1,L. Roupp,6.0,7,1,4,0
2025-04-08,San Diego Padres,Athletics,9-3,5-7,4,10,J. Springs,6.0,7,3,4,2,D. Cease,4.0,9,9,4,3
2025-04-09,St. Louis Cardinals,Pittsburgh Pirates,5-7,5-8,1,2,J. Lawrence,1.2,1,0,2,1,C. Roycroft,0.1,1,0,0,2
2025-04-09,Miami Marlins,New York Mets,6-6,8-4,5,0,M. Meyer,6.1,2,0,4,2,T. Megill,4.0,6,0,7,3
2025-04-09,New York Yankees,Detroit Tigers,7-5,7-5,4,3,M. Fried,7.0,5,0,11,0,T. Holton,1.2,3,2,2,0
2025-04-09,Texas Rangers,Chicago Cubs,9-4,9-6,6,2,T. Mahle,7.0,2,1,4,1,S. Imanaga,5.0,7,5,4,1
2025-04-09,San Diego Padres,Athletics,10-3,5-8,2,1,R. Vasquez,5.0,1,1,1,3,O. Bido,5.0,9,2,5,0
2025-04-09,Baltimore Orioles,Arizona Diamondbacks,5-8,7-6,0,9,B. Pfaadt,6.0,4,0,3,2,D. Kremer,4.2,8,6,4,1
2025-04-09,Cincinnati Reds,San Francisco Giants,5-8,9-3,6,8,E. Miller,1.0,0,0,1,0,E. Pagan,0.1,1,1,0,0
2025-04-09,Los Angeles Dodgers,Washington Nationals,10-4,5-7,6,5,K. Yates,1.0,0,0,2,0,E. Salazar,0.2,3,2,1,1
2025-04-09,Houston Astros,Seattle Mariners,5-7,5-8,6,7,C. Lawrence,3.0,4,2,0,1,B. Abreu,0.2,3,3,0,2
2025-04-09,Chicago White Sox,Cleveland Guardians,2-9,5-6,2,3,P. Sewald,1.1,0,0,3,1,S. Burke,3.0,3,3,4,4
2025-04-09,Toronto Blue Jays,Boston Red Sox,8-5,6-7,2,1,J. Hoffman,2.0,0,0,3,1,J. Winckowski,1.0,0,0,0,0
2025-04-09,Los Angeles Angels,Tampa Bay Rays,7-4,5-6,4,5,R. Pepiot,5.0,6,3,5,3,Y. Kikuchi,6.0,6,4,5,3
2025-04-09,Philadelphia Phillies,Atlanta Braves,8-3,2-9,4,3,J. Alvarado,1.1,2,0,2,0,R. Iglesias,1.0,1,1,3,0
2025-04-09,Minnesota Twins,Kansas City Royals,4-8,6-6,4,0,J. Ryan,7.0,2,0,4,0,S. Lugo,5.2,5,2,6,3
2025-04-09,Milwaukee Brewers,Colorado Rockies,7-5,2-9,17,2,G. Anderson,2.0,2,0,3,0,A. Senzatela,4.1,8,8,3,1
2025-04-10,Los Angeles Angels,Tampa Bay Rays,8-4,5-7,11,1,J. Soriano,7.2,5,1,4,3,Z. Littell,4.0,8,7,4,1
2025-04-10,Chicago White Sox,Cleveland Guardians,2-10,6-6,1,6,G. Williams,5.0,3,1,7,2,J. Cannon,5.1,7,6,6,3
2025-04-10,Minnesota Twins,Kansas City Royals,4-9,7-6,2,3,D. Lynch IV,0.2,0,0,2,1,C. Sands,0.2,2,2,1,0
2025-04-10,Milwaukee Brewers,Colorado Rockies,7-6,3-9,2,7,S. Alexander,1.0,0,0,1,0,J. Payamps,0.2,3,5,1,2
2025-04-10,Toronto Blue Jays,Boston Red Sox,8-6,7-7,3,4,B. Bernardino,1.0,0,0,0,0,N. Sandlin,0.2,2,1,0,0
2025-04-10,Philadelphia Phillies,Atlanta Braves,8-4,3-9,2,4,J. Suarez,1.0,0,0,0,3,J. Ross,0.0,2,2,0,0
2025-04-11,Kansas City Royals,Cleveland Guardians,7-7,7-6,0,7,T. Herrin,1.1,1,0,0,0,K. Bubic,6.0,6,2,5,2
2025-04-11,Pittsburgh Pirates,Cincinnati Reds,5-9,6-8,3,5,B. Singer,5.0,2,3,3,3,B. Falter,5.0,3,3,4,5
2025-04-11,Atlanta Braves,Tampa Bay Rays,3-10,6-7,3,6,T. Bradley,6.0,5,1,7,2,B. Elder,6.0,9,5,4,0
2025-04-11,San Francisco Giants,New York Yankees,10-3,7-6,9,1,R. Ray,4.0,2,1,7,4,M. Stroman,0.2,4,5,1,3
2025-04-11,Washington Nationals,Miami Marlins,6-7,6-7,7,4,L. Sims,1.0,0,0,0,2,A. Bender,1.0,2,1,1,1
2025-04-11,Boston Red Sox,Chicago White Sox,7-8,3-10,1,11,D. Martin,6.0,6,1,6,1,S. Newcomb,4.0,6,2,6,2
2025-04-11,Los Angeles Angels,Houston Astros,8-5,6-7,3,14,R. Blanco,5.0,5,2,7,1,J. Kochanowicz,4.2,7,6,1,3
2025-04-11,Detroit Tigers,Minnesota Twins,8-5,4-10,7,6,W. Vest,1.1,1,0,2,0,J. Alcala,0.0,2,4,0,2
2025-04-11,Philadelphia Phillies,St. Louis Cardinals,8-5,6-7,0,2,A. Pallante,7.0,2,0,4,2,A. Nola,5.0,5,2,7,4
